#OTUID	taxonomy	confidence
0c6e88478aea0826bf78fa7930423d5a	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
0c715a5f7e28a67541f5328e06a8b1d0	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
0c83b5425ce13a8eeadd1302635b7c1a	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.667
0ca703fb2be3a9f798b4d60a9b6d0dc7	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
0cb406548cb2ab78c883aaa90713b065	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
0cb7ad7b7431c50166dda8970b104d66	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
0cddd80f7de73992a51ededda627f4b5	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
0ce9654f372d5cba0f62c28ea1469b1a	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
0d26797802e8598d3410f41cbc3d01bd	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
0d3c3d375d8185482997894e37ba24e7	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.529
0d48e570f9430a40bcf732f1bc194f94	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
0d4a0976c6bedb32ef0352f06dc384e4	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
0d588c1e9ad39f267d613fb212e3e353	k__Metazoa;p__Arthropoda;c__Insecta	1.0
0d6002ab9b374d5763ebb24bfc622734	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
0d65cdb14ca2ed79b1ffc12724f40bac	k__Metazoa;p__Arthropoda;c__Insecta	1.0
0d65d23d6c7f991d58f9f643088a1ef6	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
0d70944f6e0df21ab99b6db7f3fdeff5	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
0daba18cd23a80fce01c675df8b03015	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
0dc2256c24b386bf7a33b95d597c6f42	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.842
0dccdbc8474509b16d22b828649f5ed5	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
0dd0f710b0a9427898fd2fdeca1d04ad	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.692
0de172a2ea61d4d866871c8e69d9ffd2	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
0de9239daa937710f482ceb2e29519cf	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.55
0ded38edd5fca6078757a234d4d9ea78	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
0df62855f5c0cfa3b2b2f4e76eec31ef	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
0dfc8ffb88265aebf4fe9225ae39bc9f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Lycaenidae;g__Phengaris	0.55
0e1479bbbc051686cc902b93441ec824	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
0e1a361138a911264ab816104c386e1a	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
0e1f3c35e8636871570d84360edb6836	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
0e2e5fa9caef0d2c0f2ed08f5aadbfa9	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
0e30c16e269094d107299caa0b6b6e4a	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
0e357627046626e128e9d73a1a496a5a	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
0e7b4273ef776ad81356c03c306494c6	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
0e7b686611d675cfaae2d5db0c5265ec	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.7
0e7d88f7b49a0da14d88900548d1c2f6	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
0e8330aec1867da42ef8e5a43f163df6	k__Metazoa;p__Arthropoda;c__Insecta	1.0
0e84385cb3a0b9e172d5d4cbd4ad4830	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.684
0e85a82cb6d398b177a28afcea9f29cf	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
0e980eebe289740b897c2de2e8a3bb18	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
0eb44d1da964d9e86eff2ce315c5ff15	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
0ec932fba99ca917c67ecdf8b0211c7f	k__Metazoa;p__Arthropoda;c__Insecta	0.8
0ecf8f45f651e1414ca29db4fa7f7e09	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
0ecfebd3b39ca782a9b53b36757a90e8	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
0ed850c85a44b01967c6ca688c7d3cac	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
0ee151da57fa3cd96dbf39f8b21a8c1e	k__Metazoa;p__Arthropoda;c__Insecta	1.0
0ef9a87334f26944f33adf4779e204b5	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
0f1ad38a413059302a306fe7ab92bc70	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
0f1d48d8f114245051b5d31bea3410eb	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
0f3938bda9c2143e43eb47ea8f14da97	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
0f42f69e2458fbbd51c2c54fccdffc14	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
0f47762bbfe0b3e276d129d5dc55d28f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
0f5f8771fada013d0193e1e012853164	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
0f633f90fccdb2d1bccab8df297403de	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
0f63b7196a96ac9eabcd913036f734f2	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
0f77836e5cbe2b01dda343e70417af7d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
0f7a48c3d664b22c5e93fa7edf2e04ea	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
0f7b1c3e8b932ab060ecbc01b854071c	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.55
0f7dec7145d45f71e530ab0c823ae1df	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
0f86bbbfa1018ed087e41dae8fecc4db	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
0f88be16aca34892099ba05ae33f311a	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
0f97db546441891c8b0b47887df5f7bd	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
0fa7476ed87abdb0b589dd15761de498	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
0fed8fa086f87468b0eddb8d7e5c3bf7	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
100fe58b15d860900bbfe19385b7d459	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
10194d28f215ad87b8d7f627297365f6	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
103226cc7729ee9fb074a8c1dd5c9191	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
103285bd57bb2e7220c82a533e2ab109	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
103ef53cd34d293aacc5e7c6d9ae616b	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
104ba78e6131c7476a4807ad8e5c8316	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.55
1065d3a0dc7872a89229631246fb0d29	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
106efff6f5c592eef643be5451d2b066	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
10755f69a40e6675cc41df46046cdafe	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
107cf8c27997efd4f8669ff14a190ee2	k__Metazoa;p__Arthropoda;c__Insecta	0.9
1085f4293f26f5c05540c79f24bbb5c1	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
1088a21f849c21bb1d92a45a41ebd75b	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
10a2787e533224ac9a92c42bd9b9b521	k__Metazoa;p__Arthropoda;c__Insecta	1.0
10a4089a92793537a0d2a444c816ad17	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
10a832d6928b357529d9a736bf397213	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
10b4846c40ce09a66bc0f33baaead32d	k__Metazoa;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Vespidae;g__Vespula	0.55
10c1ffd18c0b0a642bbe149d1f64c875	k__Metazoa;p__Arthropoda;c__Insecta	0.95
10c95da3279270c4009800c5d882e4f2	k__Metazoa;p__Arthropoda;c__Insecta	1.0
10e73913671b97db330bccfdb75e0445	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
10ec936c0a562b570bcc1fc26579360f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
11064d23237b16bdcc9b05cd93e44e35	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
1115b6c257e026b9a1481f84c38c9c3a	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
1118196c73984e8f751c8c96cc789fba	k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera	0.55
114b0baff517cfb746add738e7cb654f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
11598c1dcdff8b41869ccad66b7aef0e	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
11765d3e577a009faca02ef3db323bd4	k__Metazoa;p__Arthropoda;c__Insecta	0.95
1178ba37f3534ca4a7f3f49a68d0c442	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
117c1a873a06ebab2f9ec0bff78f0cf0	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
1182dc431fdb22d94b7d3141b97b8b98	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
11837b59eabb083aea374f2030fbe09d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
118a48ed218970e5612953abade7e4d9	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
118f2cf03850895486b1af719cf9728b	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
11a12e3e1c66dc1a3cb71fd4fad8b729	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
11a9f6e998b48954cec11ca7cd3a37d4	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
11aa084041ff521ba319ebb6005028b2	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
11aa0980b7fd19b6cc0fc0cf77616c65	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
11c6a02d40aff19c30570f6287d9e725	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
11c7a8808898ae8411eb5ceb906395e6	k__Metazoa;p__Arthropoda;c__Insecta	1.0
11c98e9d484b8eb8cd64df60ce6e2b88	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
11e388a1763420ac461a0fe75efbea58	k__Metazoa;p__Arthropoda;c__Insecta	0.8
1202e9535575e0d2a8d61ad62722bdce	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
1204b4a35dc96d52f3af96052477d553	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Lycaenidae	0.65
1228be77e3fce9f1e9cd52a155f854d8	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.65
122a6d780fc30cab91a2263b37073664	k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera	0.55
12353bc6d3498a8a883d1063d1811f77	k__Metazoa;p__Arthropoda;c__Insecta	0.8
124c990045652518ff1a6bb9e080698d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
128d8c133e3c3fef7e950edfcbeebc3a	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
12b6202bed692fc5ddcaeae0f77342ad	k__Metazoa;p__Arthropoda;c__Insecta	1.0
12bd2215f58398b07d57abadf41733fa	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
12c24faff57e370b9338ac0bc24b752e	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.6
12d56c878d2bacfcaac8d387f4dc8c68	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.85
12d5c179a3656710ae9207a9618a6c1d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
12d6699aeabbf3274bcbaf39d88372e1	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
12e85532cea29b7f62bb98437a6f28e1	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
12e8792e185afa3e5bc28435965eff5f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
12fd0eaf06f00061e0e30f0c254de143	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
12ff95cd672ca79e2f21ddde425a958d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
130492b6fe68f7b6bf8f64f80127638b	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
130bf6ebf9842d2c779b690c9492ccbb	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
131742bcde9e3ce3a653f1fdb05adcbd	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
1322f8b9d393f05deec47139fd58d794	Unassigned	1.0
13238d7c29b9ab83b83a1abc7f85435b	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
132f94472a5620a71aefc7b1a964c0c1	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
133609230a1470d47aff3af66c216364	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
133ae781e10e2e57e3be86d1fecc19b8	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
134e5fe2692da310f84637969eeabc21	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
135200d18f2e9d202cd65be7db05d394	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.538
13588a4d5509cd6aedcd94887ed061f9	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
136d4f981393849fd63c1ae3f177a4c7	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
1383384ce2978edae2243dc4b62134d2	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
138800cd9d29da32c9bcbbe89041c8ae	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
13934b0ac7776b7420deb83f839b7e53	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
139ef2e845e47c787c32a1c14b4c1499	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
13a0c00915a3dc77b91657657a7e60d2	k__Metazoa;p__Arthropoda;c__Insecta	0.95
13b504bab9bd9e606bee7c9e6c770a63	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
13cbb6268cf9d77690002fb0639e12aa	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
13d374660e47236d5699a6b34c791997	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.842
13d59e5f41547c729f7c6bbcfee0f992	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
13dedf32576cddd6c8eb96350f41b6b7	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
13e3e96fa286837842d1ca2a2c7db3e1	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
13e8f726e58eeb26ca6d7b07a587d58b	k__Metazoa;p__Arthropoda;c__Insecta	1.0
13f84a30051bbbff05eb82bad435f3c8	k__Metazoa;p__Arthropoda;c__Insecta	1.0
13f9cc96dbb7f37ab5f51010ba831ae9	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
1403456fce2bd4cab298bd654cdefcf1	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
140ce56e9572b367e057a6513383eb4e	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
140f0240f9dc31fea3708cf7f9bb22c3	k__Metazoa;p__Arthropoda;c__Insecta	1.0
141e04fbc6ce314e6fda1d0dd40e2b12	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
14218973a50c3b5683d7a869e4772747	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
1421b47bf34136cc0662df80b22620a2	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
14286830757b4e8a3f9a78a3fdf351a8	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
142aba750a3005699cdcea29c6bc867d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
1430dd76f6479f5316c0b8acef508ffd	k__Metazoa;p__Arthropoda;c__Insecta	0.95
1433c3e6147cbd165af0ce13c158cb2a	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Papilionidae;g__Papilio	0.65
1435cd760818196b05b5be0e0a203d64	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
143d65d4766b31327a7c75b6256f2c7c	k__Metazoa;p__Arthropoda;c__Insecta	0.75
14411dc8dc8b5e263dad02f8fcd5800f	k__Metazoa;p__Arthropoda;c__Insecta	1.0
14676372f09fdf16392ecea539d30a6d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
14847ecdad555c268a20071f4e75a167	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
14a83b812c3e9ee3776b9cb8b803ad99	k__Metazoa;p__Arthropoda;c__Insecta	1.0
14ac542104591e5872017a31f24208f0	k__Metazoa;p__Arthropoda;c__Insecta	0.9
14c4f1001edb6ead0890ebddaa5795c3	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
14ce6d4f0d64e9afcc3e21137b7d85e4	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
14f23d7a1ffa2dd6f3f2e5fb9b6a3903	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
14f708727c1bd8f1f9a13d0b6ce16a3a	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
151682c315f5e87b9e869997ee2164a7	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
1538a41809dd7cc90ca2d7cd5cdaecc4	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
154a2b7d28ff8a56903554e6be6c7626	k__Metazoa;p__Arthropoda;c__Insecta	1.0
155d5b6d7f39b7af690df62f2fbd117f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
157535952024a643fec4703e5687d638	k__Metazoa;p__Arthropoda;c__Insecta	1.0
158fb45b78d0dd7e319b29ea610c9d4b	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.75
159f0f288abb5366fadf928d2b6d3e8f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
15b44a27113651c13bd5d324dd602f75	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
15c85c0ae8a972899f1def72e39a8180	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
15d18e24638753976c9bdf7282a8b515	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
15d72aca201f105d3b2e1be3a91384d5	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
15d826b2dfd6ad49da01525c8858e0db	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
15e7f31954a6a7a9f17e3c58b89fde9b	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
1603bf0c5ccb3c1ba643d564257aa13c	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
160dc007da34d53d1749628965e5eb49	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
160e728d2ad86ea1f9b4ca7179abbc30	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
16141872dfa4c753a1f730d293c241b3	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
161ed7be6e33f0496e15adeaaa18ce7c	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
162d951acaf4906c0d85906a4a70d50b	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
163c128b10d0b1385e9165656af3e238	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
163c2762807b9a76b67d939826f590dc	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
164410b684a5130d72761cdc4442ec5e	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
164ccd116655268fce74fd41b9d4a7a8	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
164fcdc4fd5e8c2c9e6929a657af1303	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Papilionidae;g__Papilio	0.55
1651bf0cfcd271ccf02ddbdf08d83709	k__Metazoa;p__Arthropoda;c__Insecta	0.85
165895ddcb970ce99dbaeeb9f4a7d9f2	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
165f4edf6e92929fe27631d8bde17a1f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
166482b4245590fe48ba02088bd4474c	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
166c3de14a1e48f4aeb94492fc4cd16e	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
167f9e1e22b4fa5dae9f37858f280555	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
1695f74be9cd9c9b3f0fb3a1a434f3f0	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
169651c0c3503c9648c91bddd991e0b3	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
169d4d00863f9df02c64d03820e91ab5	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
16deea9e9c740798a7c95036b99a5213	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
16e89dd11696253e9e988ccb509d843a	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
16ed5d0c4eee158448437b74b30bc0d9	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
16f8f44c90472b17cbce687516b17611	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Papilionidae;g__Papilio	0.55
170284f82dcdb82e9732d81402583644	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
170a3442ae480da0f5c3b62b013854ec	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
17103f24afafb8dff9b50dd8ce721a1d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
1711f5b992ab4f2bf1cba0168ded86fc	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
1719948f6774ba576ceccd7a616c598e	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
171e15d1835298eeb755ca190a90b346	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
173c59c7ccce6477d19ede1c2b64202e	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
17401ec4e55941015019b1147e60033f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
1747a94d86da2953800ef0b6f04f6abe	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
1757c58f89137cd8c9b2dea20c1e238b	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
176e0993c44474cabd4a41eaa92331ae	k__Metazoa;p__Arthropoda;c__Insecta	1.0
177bcac5b9902fb4df333bd311dd0f67	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
17817b3a136ecc9f2b80424172a076de	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
178a51c1ba5936eeb4b6d94209223197	k__Metazoa;p__Arthropoda;c__Insecta	0.65
178c14f27d73ec0221c684ec8d34289a	k__Metazoa;p__Arthropoda;c__Insecta	1.0
17998c7498fff7c5f62cb7a7c7080eb5	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
17a8c3ac84987955383d815e5afebcde	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
17abf07830803d85b3ff5c5b7a3d619c	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
17be4f642706c2fbaa429a185c4d55e9	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.55
17c91bf20b3342afc47028a51d8c8fa7	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Papilionidae;g__Papilio	0.55
17d6d0e52224036b8b5ff0220143e2a5	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
17e46dd035607bce81c45dc20ed006b0	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.688
18044d8191c0ff43961d8686d59e8b6b	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
1807661aa003a9fede630a340774a323	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.6
1811179508ccbf41cfe2c76f3008f85d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
1815c64526fdf70ca1a777cf321bd8c5	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
181ed7ab5c4012f910e062bca889e828	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
182b48d7e284c2898e134e0fc4dab8b7	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
1851da544085b7c3fabb11849f9b7bef	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
1864d83991ad151bd9c580aa16f2a0bc	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
